player_name,Nationality,Preferred Foot,Date of Birth,appearances_,sub_appearances,XA,pass_attempts,pass_accuracy,long_pass_attempts,long_pass_accuracy,Minutes Played,Duels Won,Total Tackles,Interceptions,Blocks,Red Cards,Yellow Cards,XG,Touches in the Opposition Box,Aerial Duels Won,Assists,Shots On Target Inside the Box,cross_attempts,cross_accuracy,dribble_attempts,dribble_accuracy,Fouls,Goals,Hit Woodwork,Offsides,Shots On Target Outside the Box,Corners Taken,Appearances,free_kick_attempts,free_kicks_scored,Passes,Own Goals,Penalties Taken,Goals Conceded,Clean Sheets,Saves Made,Penalties Faced,penalty_attempts,penalties_scored,penalties_saved,penalty_save_precentage
Omar Rekik,Tunisia,n/a,20/12/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giovanni Reyna,United States,Right,13/11/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chadi Riad,Morocco,Left,17/06/2003,0,0,0.02,82,85,10,50,90,7,5,2,0,0,0,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Declan Rice,England,Right,14/01/1999,35,2,5.63,1476,90,97,62,2833,120,53,25,13,1,5,3.51,87,38,7,13,34,18,28,50,21,4,0,2,13,108,0,2,2,0,0,0,0,0,0,0,0,0,0,0
Omar Richards,England,Left,15/02/1998,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Richards,United States,Right,28/03/2000,24,2,0.61,833,81,100,29,1924,101,47,19,14,1,2,1.38,21,49,0,7,5,20,6,17,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dujuan Richards,Jamaica,Left,10/11/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jairo Riedewald,Netherlands,Left,09/09/1996,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Ritchie,Scotland,Left,10/09/1989,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Robertson,Scotland,Left,11/03/1994,33,4,4.26,1541,88,135,45,2492,61,39,21,4,1,3,1.17,54,7,1,4,85,25,17,41,11,0,1,3,0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Antonee Robinson,United States,Left,08/08/1997,36,1,4.14,1628,81,141,48,3167,203,95,62,9,0,8,0.69,73,52,10,2,170,25,72,53,31,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Robinson,England,Right,15/03/2007,4,3,0.53,33,70,4,25,135,11,4,0,0,0,0,0.05,7,0,0,0,0,0,11,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior Robinson,England,n/a,06/04/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Robinson,England,Right,20/12/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max Robson,England,n/a,17/10/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaden Rodney,England,Right,07/10/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Rodon,Wales,Right,22/10/1997,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morato,Brazil,Left,30/06/2001,26,20,0.04,304,78,40,33,893,32,22,10,5,0,5,0.18,2,6,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guido Rodríguez,Argentina,Right,12/04/1994,23,7,0.18,563,85,50,52,1155,62,36,13,9,0,6,0.23,5,11,1,0,5,20,4,75,18,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marek Rodák,Slovakia,n/a,13/12/1996,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mads Roerslev,Denmark,Right,24/06/1999,19,8,2.11,442,82,38,42,1096,45,18,4,5,0,2,0.2,21,10,2,0,31,13,15,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan Rogers,England,Right,26/07/2002,0,0,5.24,864,75,38,76,3129,173,43,6,7,0,10,6.58,158,13,10,20,27,15,140,47,50,8,1,2,13,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexei Rojas,Colombia,Right,28/09/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristian Romero,Argentina,Right,27/04/1998,0,0,0.82,1211,90,96,49,1420,89,35,21,3,0,3,1.59,23,42,0,9,3,33,3,33,14,1,1,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Reggie Rose,England,n/a,26/04/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michal Rosiak,Poland,Right,12/10/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Rothwell,England,Right,11/01/1995,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Triston Rowe,England,Right,02/10/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Ruddy,England,Right,24/10/1986,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl Rushworth,England,Left,02/07/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georginio Rutter,France,Left,20/04/2002,28,9,1.67,344,69,13,54,1666,136,39,10,3,0,2,4.64,83,25,3,17,9,11,61,44,34,5,1,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic Sadi,England,Right,02/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Sagoe Jr,England,n/a,24/07/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bukayo Saka,England,Left,05/09/2001,25,5,7.8,598,84,17,41,1735,119,29,3,0,0,3,6.85,181,10,10,33,56,23,78,53,15,6,0,7,10,64,0,1,1,0,0,0,0,0,0,0,1,1,0,0
Mohamed Salah,Egypt,Left,15/06/1992,0,0,9.06,1155,74,52,52,3377,127,21,9,0,0,1,25.37,394,9,18,52,78,22,130,45,25,29,6,18,6,0,38,1,1,0,0,0,0,0,0,0,9,9,0,0
William Saliba,France,Right,24/03/2001,0,0,1.29,2547,95,110,64,3041,152,62,21,15,1,2,2.28,19,62,0,2,0,0,18,67,28,2,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert Sambi Lokonga,Belgium,Right,22/10/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakyle Samuel,England,n/a,06/05/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imari Samuels,England,Left,05/02/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ishé Samuels-Smith,England,Left,05/06/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrián,Spain,Right,03/01/1987,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jadon Sancho,England,Right,25/03/2000,31,12,3.11,768,85,12,67,1764,75,13,2,0,0,2,2.17,130,6,4,13,0,0,85,53,6,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibrahim Sangaré,Cote d’Ivoire,Right,02/12/1997,13,6,0.21,320,85,21,48,590,46,28,6,4,0,3,0.02,7,10,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ederson,Brazil,Left,17/08/1993,0,0,0.0,815,86,240,58,0,0,0,0,0,0,4,0.0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,26,10,54,2,0,0,0,0
Yago Santiago,Spain,Right,15/04/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Welington,Brazil,Left,19/02/2001,10,4,0.16,141,84,15,53,480,39,21,7,1,0,1,0.04,3,5,0,0,11,36,8,63,6,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matheus Cunha,Brazil,Right,27/05/1999,33,4,5.28,949,79,88,56,2600,183,38,17,1,0,4,8.63,139,13,6,31,59,17,122,50,42,15,2,8,28,74,0,12,12,0,0,0,0,0,0,0,0,0,0,0
Diego Carlos,Brazil,Right,15/03/1993,10,2,0.09,600,89,71,49,828,22,8,5,7,0,1,0.65,7,11,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevan Sanusi,England,Right,25/04/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo Sarabia,Spain,Left,11/05/1992,23,16,1.89,380,76,34,56,805,42,16,4,0,0,3,2.88,26,6,2,5,16,25,13,46,16,3,0,5,2,24,0,2,2,0,0,0,0,0,0,0,0,0,0,0
Jeremy Sarmiento,Ecuador,Right,16/06/2002,1,1,0.0,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Malang Sarr,France,Left,23/01/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ismaïla Sarr,Senegal,Right,25/02/1998,38,8,6.74,680,70,27,37,2714,132,22,9,8,0,4,10.72,140,37,6,27,55,24,52,33,14,8,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pape Sarr,Senegal,Right,14/09/2002,36,14,0.79,999,88,32,47,1913,129,49,30,10,0,6,3.72,32,34,2,0,14,14,27,41,34,3,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calum Scanlon,England,Left,14/02/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Scanlon,Gibraltar,Right,28/09/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ollie Scarles,England,Left,12/12/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dane Scarlett,England,Right,24/03/2004,3,3,0.0,5,60,0,0,31,3,1,0,0,0,0,0.04,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Schade,Germany,Right,27/11/2001,38,12,1.76,448,64,11,64,2301,197,39,5,4,0,3,8.2,160,90,2,24,38,13,82,37,21,11,3,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kjell Scherpen,Netherlands,Right,23/01/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey Schlupp,Ghana,Both,23/12/1992,12,12,0.15,43,86,3,67,95,6,2,0,0,0,0,0.16,6,3,0,0,4,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian Schär,Switzerland,Right,20/12/1991,34,1,1.03,1942,85,312,44,2937,115,36,45,26,1,9,3.8,47,59,0,9,13,8,11,73,35,4,2,4,10,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
Alex Scott,England,Right,21/08/2003,20,12,1.01,332,85,23,65,751,66,27,10,4,0,3,0.75,17,7,0,6,3,33,19,32,17,0,0,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Kristian Sekularac,Switzerland,Right,07/12/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matz Sels,Belgium,Right,26/02/1992,0,0,0.0,902,49,720,36,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,0,0,0,0,46,13,120,3,0,0,0,0
Antoine Semenyo,Ghana,Right,07/01/2000,37,1,4.35,997,78,55,36,3209,227,55,11,9,0,9,9.98,211,67,5,51,58,14,126,55,73,11,5,15,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcos Senesi,Argentina,Left,10/05/1997,17,4,0.49,713,77,161,45,1108,85,39,14,7,0,5,0.84,16,33,0,0,11,27,10,60,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Sessegnon,England,Left,18/05/2000,16,9,1.13,212,81,8,50,580,47,27,3,1,0,1,1.64,45,8,2,6,16,31,18,44,20,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommy Setford,England,Right,13/03/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leo Shahar,England,Right,18/03/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teddy Sharman-Lowe,England,Right,30/03/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Shaw,England,Left,12/07/1995,7,3,0.77,277,89,24,63,348,8,4,2,1,0,1,0.03,5,3,0,0,10,10,0,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jonjo Shelvey,England,Right,27/02/1992,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Sherif,Netherlands,Left,10/06/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shola Shoretire,England,Right,02/02/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zain Silcott-Duberry,England,Right,09/07/2005,1,1,0.0,2,50,0,0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyanco,Brazil,Right,01/02/1997,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abdallah Sima,Senegal,Right,17/06/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie Simmonds,England,Right,09/03/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jahmai Simpson-Pusey,England,Right,04/11/2005,2,1,0.02,114,93,5,20,95,3,1,0,1,0,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luis Sinisterra,Colombia,Right,17/06/1999,12,11,1.31,85,84,0,0,230,20,7,1,0,0,0,1.21,26,3,1,7,7,29,18,44,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver Skipp,England,Right,16/09/2000,24,14,0.0,495,84,29,41,1120,53,21,11,7,0,8,0.0,10,12,0,0,0,0,12,58,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob Slater,Ireland,Left,05/10/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cieran Slicker,Scotland,Right,15/09/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaga Slonina,United States,Right,15/05/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Smallbone,Ireland,Right,21/02/2000,18,12,0.91,314,82,21,48,682,31,20,2,0,0,1,0.56,18,4,0,0,9,33,6,67,11,1,1,0,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Adam Smith,England,Right,29/04/1991,25,6,0.68,526,79,77,27,1596,56,24,15,5,0,7,0.65,9,14,0,0,33,21,13,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile Smith Rowe,England,Right,28/07/2000,34,9,2.04,1001,91,23,70,2061,67,31,11,2,0,3,4.54,62,6,3,12,16,31,32,50,19,6,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fábio Silva,Portugal,Right,19/07/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas Luiz,Brazil,Right,09/05/1998,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic Solanke,England,Right,14/09/1997,27,2,1.15,353,71,15,73,2206,117,18,1,9,0,0,10.97,117,46,3,30,4,25,48,35,36,9,0,5,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
Carlos Soler,Spain,Right,02/01/1997,31,17,1.9,629,89,39,51,1404,53,16,8,6,0,6,1.85,27,11,1,7,12,8,17,47,26,1,1,0,9,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Julio Soler,Argentina,Left,16/02/2005,3,3,0.0,13,85,0,0,9,2,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manor Solomon,Israel,Both,24/07/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Son Heung-Min,South Korea,Both,08/07/1992,30,6,5.13,833,84,23,70,2116,80,17,5,0,0,1,7.35,131,6,9,23,40,23,70,41,6,7,4,12,14,38,0,1,1,0,0,0,0,0,0,0,2,1,0,0
Ramón Sosa,Paraguay,Right,31/08/1999,19,18,0.36,84,71,5,60,281,25,5,4,0,0,1,1.01,15,4,0,5,4,75,13,62,6,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomás Soucek,Czech Republic,Right,27/02/1995,35,5,1.26,949,75,82,60,2570,176,46,20,21,0,8,6.9,109,101,1,17,14,14,12,50,47,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boubakary Soumaré,France,Right,27/02/1999,31,6,1.03,1218,88,49,53,2170,108,37,27,10,0,8,0.26,18,22,0,0,10,40,41,66,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lino Sousa,England,Left,19/01/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Souttar,Australia,Right,22/10/1998,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djed Spence,England,Right,09/08/2000,25,6,1.36,979,87,40,33,1790,129,47,21,9,1,2,0.56,25,21,2,0,25,36,69,55,21,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Marko Stamenic,New Zealand,Right,19/02/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Stansfield,England,Right,24/11/2002,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis Stanton,England,n/a,19/02/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Steele,England,Right,18/08/1990,0,0,0.0,105,90,23,61,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,0,0,0,0,0
Jack Stephens,England,Right,27/01/1994,19,2,0.28,938,92,47,64,1394,44,34,13,13,2,2,0.57,11,6,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Stephenson,England,Right,17/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raheem Sterling,England,Both,08/12/1994,17,10,0.0,182,85,2,50,496,28,9,1,0,0,1,0.0,47,1,2,0,16,19,20,50,12,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finley Stevens,Wales,Right,10/04/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Stewart,Scotland,Right,11/07/1996,12,8,0.05,95,71,0,0,385,29,6,1,0,0,1,1.1,16,13,0,5,0,0,5,60,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub Stolarczyk,Poland,Right,19/12/2000,0,0,0.0,350,58,210,30,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,2,28,0,0,0,0,0
John Stones,England,Right,28/05/1994,11,5,0.18,402,91,25,72,545,18,6,4,3,0,1,0.43,4,8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Strakosha,Albania,Right,19/03/1995,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jørgen Strand Larsen,Norway,Right,06/02/2000,35,5,1.04,451,65,18,61,2599,104,10,6,4,0,4,10.27,116,67,4,25,6,17,19,42,46,14,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zak Sturge,England,Left,15/06/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnie Stutter,England,n/a,06/01/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yukinari Sugawara,Japan,Right,28/06/2000,30,14,2.46,722,85,40,40,1555,55,31,11,10,0,4,0.49,29,5,1,6,55,16,19,47,15,1,0,4,4,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Kamaldeen Sulemana,Ghana,Right,15/02/2002,26,9,0.85,328,84,13,54,1406,85,22,6,4,0,2,1.49,63,13,1,14,26,31,95,41,22,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crysencio Summerville,Netherlands,Right,30/10/2001,19,12,1.73,231,79,10,30,780,53,13,0,4,0,2,1.63,40,4,1,9,13,38,31,42,9,1,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahamadou Susoho,Spain,Right,20/01/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
